time,epoch,type,loss,accuracy,precision,recall,f_score
1670231558.1053946,1,train,0.3710880726339887,0.8415042161941528,0.45262680629438806,0.5119231841426696,0.4740894165448645
1670231615.805039,1,eval,0.19549561065407095,0.9230828285217285,0.49283915429986225,0.5158088877528039,0.49947431852290963
1670232163.0109184,2,train,0.1309748332599445,0.9506658911705017,0.8937052240904294,0.8683368033175822,0.8678877758912331
1670232220.6308854,2,eval,0.1671163682912138,0.9394194483757019,0.7906167168580533,0.8666314696755902,0.8010709631124682
1670232767.968521,3,train,0.07851165104421447,0.9743794202804565,0.9520464103388925,0.9487810409701223,0.9437761305749995
1670232825.549668,3,eval,0.18024911714669078,0.9385516047477722,0.7902874058948427,0.8672098490327409,0.8010262208835088
1670233372.9142785,4,train,0.06790661750699048,0.9778362512588501,0.9580200990700555,0.9549770313998228,0.9507443530466255
1670233430.5102816,4,eval,0.18664483772922583,0.9392006397247314,0.7926991886867757,0.8672187600633527,0.802934122696429
1670233978.08245,5,train,0.06183490837295189,0.9795783758163452,0.9620012833015709,0.9586945087406081,0.9548976148662712
1670234035.6937664,5,eval,0.19318641185972865,0.9389102458953857,0.7910309391277569,0.8664841555329859,0.8016167231834731
1670234583.2879272,6,train,0.057222831544303354,0.9810131788253784,0.9646059987061392,0.9604256830747131,0.957286634476283
1670234640.8953156,6,eval,0.19616104051860098,0.9390588998794556,0.7914406305904771,0.8682684817286812,0.8024775564133512
1670235188.4573321,7,train,0.05442350281119311,0.9819196462631226,0.9654412753570121,0.9623908807665171,0.9590873410405849
1670235246.0943484,7,eval,0.20764359222136597,0.9382576942443848,0.7901669163927241,0.8699804770166499,0.8023321633097172
1670235793.623642,8,train,0.05135795787258497,0.9826456308364868,0.9670129971907883,0.9649585256969698,0.9613959963173008
1670235851.2439346,8,eval,0.21454138114092752,0.9375127553939819,0.7886811544961136,0.8741442385804502,0.8025848068491827
1670236398.6993535,9,train,0.04930149542163358,0.9832686185836792,0.9677268650723201,0.9657875172718087,0.9622253193962867
1670236456.359816,9,eval,0.21674599995805646,0.937925398349762,0.7896877526883977,0.8722854097739826,0.8026801933545459
1670237003.7601838,10,train,0.047288604928398106,0.9844589829444885,0.9697406357141772,0.9684575107246555,0.9648968113931483
1670237061.392776,10,eval,0.22406504635926947,0.9375253319740295,0.7885896719617498,0.8736707592959085,0.8024428428204667
